Time [s]; Channel 1 [V]; 
0,011224; 0,148026; 
0,011270; 0,148224; 
0,011316; 0,147736; 
0,011362; 0,148926; 
0,011408; 0,147491; 
0,011454; 0,146820; 
0,011500; 0,147034; 
0,011546; 0,147522; 
0,011592; 0,149048; 
0,011638; 0,145416; 
0,011684; 0,147095; 
0,011730; 0,148743; 
0,011776; 0,147202; 
0,011822; 0,147614; 
0,011868; 0,148499; 
0,011914; 0,145508; 
0,011960; 0,147491; 
0,012006; 0,147583; 
0,012052; 0,148773; 
0,012098; 0,148361; 
0,012144; 0,148438; 
0,012190; 0,146088; 
0,012236; 0,147675; 
0,012282; 0,148071; 
0,012328; 0,147659; 
0,012374; 0,147156; 
0,012420; 0,147430; 
0,012466; 0,147934; 
0,012512; 0,146881; 
0,012558; 0,147232; 
0,012604; 0,146713; 
0,012650; 0,147049; 
0,012696; 0,147095; 
0,012742; 0,146500; 
0,012788; 0,148544; 
0,012834; 0,147675; 
0,012880; 0,147369; 
0,012926; 0,147751; 
0,012972; 0,147644; 
0,013018; 0,148956; 
0,013064; 0,146652; 
0,013110; 0,148514; 
0,013156; 0,147079; 
0,013202; 0,147797; 
0,013248; 0,148132; 
0,013294; 0,147476; 
0,013340; 0,147903; 
0,013386; 0,148743; 
0,013432; 0,147156; 
0,013478; 0,147980; 
0,013524; 0,148758; 
0,013570; 0,146301; 
0,013616; 0,147995; 
0,013662; 0,146744; 
0,013708; 0,146362; 
0,013754; 0,147263; 
0,013800; 0,146835; 
0,013846; 0,146164; 
0,013892; 0,147720; 
0,013938; 0,145844; 
0,013984; 0,148254; 
0,014030; 0,147659; 
0,014076; 0,146835; 
0,014122; 0,148438; 
0,014168; 0,148804; 
0,014214; 0,146561; 
0,014260; 0,146759; 
0,014306; 0,148285; 
0,014352; 0,147736; 
0,014398; 0,147675; 
0,014444; 0,148804; 
0,014490; 0,147812; 
0,014536; 0,146545; 
0,014582; 0,146713; 
0,014628; 0,147827; 
0,014674; 0,146667; 
0,014720; 0,148560; 
0,014766; 0,149155; 
0,014812; 0,145416; 
0,014858; 0,148788; 
0,014904; 0,147980; 
0,014950; 0,147583; 
0,014996; 0,147766; 
0,015042; 0,148270; 
0,015088; 0,149078; 
0,015134; 0,148438; 
0,015180; 0,147369; 
0,015226; 0,147766; 
0,015272; 0,147736; 
0,015318; 0,148727; 
0,015364; 0,148010; 
0,015410; 0,146118; 
0,015456; 0,147461; 
0,015502; 0,148621; 
0,015548; 0,147812; 
0,015594; 0,147964; 
0,015640; 0,147369; 
0,015686; 0,148499; 
0,015732; 0,148529; 
0,015778; 0,146667; 
0,015824; 0,148895; 
0,015870; 0,147949; 
0,015916; 0,148087; 
0,015962; 0,150162; 
0,016008; 0,149490; 
0,016054; 0,147583; 
0,016100; 0,147156; 
0,016146; 0,148666; 
0,016192; 0,147202; 
0,016238; 0,146805; 
0,016284; 0,150208; 
0,016330; 0,147858; 
0,016376; 0,146927; 
0,016422; 0,145264; 
0,016468; 0,148346; 
0,016514; 0,148697; 
0,016560; 0,149155; 
0,016606; 0,148819; 
0,016652; 0,149155; 
0,016698; 0,147385; 
0,016744; 0,148514; 
0,016790; 0,147827; 
0,016836; 0,151581; 
0,016882; 0,149246; 
0,016928; 0,148438; 
0,016974; 0,147858; 
0,017020; 0,148544; 
0,017066; 0,148132; 
0,017112; 0,149109; 
0,017158; 0,146606; 
0,017204; 0,146942; 
0,017250; 0,148804; 
0,017296; 0,148026; 
0,017342; 0,147186; 
0,017388; 0,145920; 
0,017434; 0,147858; 
0,017480; 0,147369; 
0,017526; 0,148651; 
0,017572; 0,147369; 
0,017618; 0,148163; 
0,017664; 0,145569; 
0,017710; 0,146698; 
