SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Jan 20 12:11:38 CET 2022
Benutzer: RMV
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H07983
Integrationszeit (usec): 3170 (USB2+H07983)
Spektren Durchschnitt berechnet: 1 (USB2+H07983)
Boxcar Glättung: 0 (USB2+H07983)
Dunkelstromkorrektur: Nein (USB2+H07983)
Puls/Lampe aktiviert: Nein (USB2+H07983)
Correct for Detector Non-linearity: Nein (USB2+H07983)
Streulichtkorrektur: Nein (USB2+H07983)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339,47	-0,0000E00
339,85	-0,0000E00
340,24	-0,0000E00
340,62	-0,0000E00
341,01	-0,0000E00
341,39	-0,0000E00
341,77	-0,0000E00
342,16	-0,0000E00
342,54	-0,0000E00
342,92	-0,0000E00
343,31	-0,0000E00
343,69	-0,0000E00
344,07	-0,0000E00
344,46	-0,0000E00
344,84	-0,0000E00
345,22	-0,0000E00
345,61	-0,0000E00
345,99	-0,0000E00
346,37	-0,0000E00
346,76	-0,0000E00
347,14	-0,0000E00
347,52	-0,0000E00
347,91	-0,0000E00
348,29	-0,0000E00
348,67	-6,1088E00
349,05	-4,7484E00
349,44	-6,0192E00
349,82	-6,4078E00
350,20	-5,3632E00
350,59	-3,6065E00
350,97	-4,5475E00
351,35	-4,1853E00
351,73	-4,0726E00
352,12	-3,4807E00
352,50	-4,8574E00
352,88	-4,0214E00
353,26	-3,9820E00
353,65	-4,0821E00
354,03	-4,0608E00
354,41	-4,5117E00
354,79	-3,3746E00
355,17	-4,3796E00
355,56	-3,6245E00
355,94	-3,3648E00
356,32	-3,8817E00
356,70	-3,9839E00
357,08	-3,7783E00
357,47	-3,4226E00
357,85	-4,6269E00
358,23	-4,4067E00
358,61	-4,5284E00
358,99	-5,2819E00
359,38	-4,1168E00
359,76	-4,1513E00
360,14	-5,8086E00
360,52	-4,1233E00
360,90	-3,8083E00
361,28	-3,8940E00
361,66	-4,8256E00
362,05	-3,7581E00
362,43	-4,1200E00
362,81	-4,9738E00
363,19	-3,8735E00
363,57	-3,5398E00
363,95	-3,9933E00
364,33	-4,7691E00
364,71	-3,8505E00
365,10	-4,3376E00
365,48	-5,1971E00
365,86	-4,6715E00
366,24	-3,7762E00
366,62	-4,2350E00
367,00	-3,6013E00
367,38	-2,9739E00
367,76	-4,4936E00
368,14	-4,6746E00
368,52	-3,9316E00
368,90	-3,9836E00
369,28	-5,0617E00
369,66	-4,0772E00
370,04	-5,0840E00
370,42	-4,6841E00
370,81	-5,2710E00
371,19	-5,4037E00
371,57	-4,3696E00
371,95	-3,6813E00
372,33	-4,2328E00
372,71	-4,2875E00
373,09	-4,2944E00
373,47	-3,0240E00
373,85	-3,3293E00
374,23	-3,8864E00
374,61	-4,8834E00
374,99	-3,2934E00
375,37	-3,8497E00
375,75	-3,9793E00
376,13	-3,7467E00
376,51	-2,3032E00
376,88	-3,4112E00
377,26	-3,9347E00
377,64	-3,5579E00
378,02	-3,4595E00
378,40	-3,1904E00
378,78	-4,2741E00
379,16	-4,0222E00
379,54	-3,3534E00
379,92	-3,4007E00
380,30	-3,8943E00
380,68	-3,4175E00
381,06	-4,4957E00
381,44	-3,8343E00
381,82	-3,3232E00
