SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Jan 20 12:18:42 CET 2022
Benutzer: RMV
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H07983
Integrationszeit (usec): 3170 (USB2+H07983)
Spektren Durchschnitt berechnet: 1 (USB2+H07983)
Boxcar Glättung: 0 (USB2+H07983)
Dunkelstromkorrektur: Nein (USB2+H07983)
Puls/Lampe aktiviert: Nein (USB2+H07983)
Correct for Detector Non-linearity: Nein (USB2+H07983)
Streulichtkorrektur: Nein (USB2+H07983)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339,47	-0,0000E00
339,85	-0,0000E00
340,24	-0,0000E00
340,62	-0,0000E00
341,01	-0,0000E00
341,39	-0,0000E00
341,77	-0,0000E00
342,16	-0,0000E00
342,54	-0,0000E00
342,92	-0,0000E00
343,31	-0,0000E00
343,69	-0,0000E00
344,07	-0,0000E00
344,46	-0,0000E00
344,84	-0,0000E00
345,22	-0,0000E00
345,61	-0,0000E00
345,99	-0,0000E00
346,37	-0,0000E00
346,76	-0,0000E00
347,14	-0,0000E00
347,52	-0,0000E00
347,91	-0,0000E00
348,29	-0,0000E00
348,67	-5,0603E00
349,05	-6,3982E00
349,44	-5,2485E00
349,82	-6,0757E00
350,20	-4,5926E00
350,59	-4,8572E00
350,97	-4,9216E00
351,35	-4,6726E00
351,73	-4,6422E00
352,12	-4,7439E00
352,50	-4,8574E00
352,88	-3,3791E00
353,26	-3,9267E00
353,65	-4,0821E00
354,03	-4,1426E00
354,41	-4,1015E00
354,79	-3,5392E00
355,17	-4,5725E00
355,56	-3,6798E00
355,94	-3,2821E00
356,32	-4,2422E00
356,70	-4,3486E00
357,08	-3,7783E00
357,47	-4,5167E00
357,85	-4,8244E00
358,23	-3,1717E00
358,61	-4,6123E00
358,99	-4,9186E00
359,38	-4,2559E00
359,76	-3,2104E00
360,14	-6,5831E00
360,52	-4,1783E00
360,90	-4,2467E00
361,28	-4,6893E00
361,66	-4,8256E00
362,05	-3,5112E00
362,43	-4,0651E00
362,81	-4,9185E00
363,19	-4,7865E00
363,57	-4,0929E00
363,95	-3,9656E00
364,33	-4,7134E00
364,71	-4,4365E00
365,10	-3,6380E00
365,48	-5,3383E00
365,86	-4,8139E00
366,24	-4,4292E00
366,62	-4,1497E00
367,00	-4,3609E00
367,38	-3,1962E00
367,76	-4,6590E00
368,14	-4,4821E00
368,52	-2,8319E00
368,90	-3,8737E00
369,28	-4,5692E00
369,66	-3,6451E00
370,04	-4,8164E00
370,42	-5,1391E00
370,81	-4,6088E00
371,19	-5,3242E00
371,57	-5,4620E00
371,95	-4,1081E00
372,33	-3,7830E00
372,71	-4,5489E00
373,09	-5,2574E00
373,47	-2,7914E00
373,85	-3,6390E00
374,23	-4,3722E00
374,61	-4,4026E00
374,99	-4,2054E00
375,37	-3,2458E00
375,75	-4,7751E00
376,13	-3,7960E00
376,51	-3,2098E00
376,88	-3,8254E00
377,26	-4,0313E00
377,64	-3,1973E00
378,02	-3,6026E00
378,40	-3,6427E00
378,78	-4,6065E00
379,16	-4,1163E00
379,54	-2,9575E00
379,92	-4,0021E00
380,30	-3,6408E00
380,68	-3,6010E00
381,06	-3,4916E00
381,44	-3,6517E00
381,82	-3,4370E00
382,20	-3,1740E00
382,57	-3,1884E00
382,95	-3,5205E00
383,33	-3,4606E00
383,71	-2,9334E00
384,09	-3,9458E00
384,47	-3,4055E00
384,85	-2,5762E00
385,23	-3,2360E00
385,60	-3,5251E00
385,98	-2,5618E00
386,36	-3,1545E00
386,74	-3,6727E00
387,12	-2,9383E00
387,50	-2,1336E00
387,88	-3,0773E00
388,25	-2,9992E00
388,63	-3,3632E00
389,01	-2,3951E00
389,39	-2,6976E00
389,77	-2,5870E00
390,14	-3,5675E00
390,52	-2,3902E00
390,90	-2,2925E00
391,28	-3,1990E00
391,66	-3,5204E00
392,03	-3,4726E00
392,41	-2,3943E00
392,79	-2,1519E00
393,17	-2,7814E00
393,54	-3,1165E00
393,92	-2,4040E00
394,30	-3,1898E00
394,68	-2,4751E00
395,06	-2,6947E00
395,43	-2,9683E00
395,81	-2,6328E00
396,19	-3,0408E00
396,56	-2,4943E00
396,94	-2,1952E00
397,32	-2,3427E00
397,70	-2,8751E00
398,07	-2,4129E00
398,45	-2,5701E00
398,83	-2,0234E00
399,20	-1,9806E00
399,58	-2,6909E00
399,96	-2,0616E00
400,34	-2,8868E00
400,71	-2,2459E00
401,09	-2,9346E00
401,47	-2,5030E00
401,84	-2,9097E00
402,22	-1,7963E00
402,60	-2,5433E00
402,97	-2,3960E00
403,35	-2,2923E00
403,73	-1,9060E00
404,10	-2,7184E00
404,48	-2,9777E00
404,85	-2,6118E00
405,23	-2,2360E00
405,61	-2,6977E00
405,98	-2,7450E00
406,36	-2,4854E00
406,74	-2,3918E00
407,11	-1,8394E00
407,49	-2,3331E00
407,86	-2,8309E00
408,24	-1,7086E00
408,62	-2,3709E00
408,99	-1,7964E00
409,37	-2,6012E00
409,74	-2,1568E00
410,12	-2,5208E00
410,49	-1,9590E00
410,87	-2,6331E00
411,25	-1,7957E00
411,62	-1,5540E00
412,00	-1,4584E00
412,37	-1,7669E00
412,75	-2,4216E00
413,12	-1,9516E00
413,50	-2,2077E00
413,87	-2,3751E00
414,25	-1,9478E00
414,62	-1,6568E00
415,00	-2,0848E00
415,37	-1,5620E00
415,75	-1,7821E00
