SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Jan 20 12:15:58 CET 2022
Benutzer: RMV
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H07983
Integrationszeit (usec): 3170 (USB2+H07983)
Spektren Durchschnitt berechnet: 1 (USB2+H07983)
Boxcar Glättung: 0 (USB2+H07983)
Dunkelstromkorrektur: Nein (USB2+H07983)
Puls/Lampe aktiviert: Nein (USB2+H07983)
Correct for Detector Non-linearity: Nein (USB2+H07983)
Streulichtkorrektur: Nein (USB2+H07983)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339,47	-0,0000E00
339,85	-0,0000E00
340,24	-0,0000E00
340,62	-0,0000E00
341,01	-0,0000E00
341,39	-0,0000E00
341,77	-0,0000E00
342,16	-0,0000E00
342,54	-0,0000E00
342,92	-0,0000E00
343,31	-0,0000E00
343,69	-0,0000E00
344,07	-0,0000E00
344,46	-0,0000E00
344,84	-0,0000E00
345,22	-0,0000E00
345,61	-0,0000E00
345,99	-0,0000E00
346,37	-0,0000E00
346,76	-0,0000E00
347,14	-0,0000E00
347,52	-0,0000E00
347,91	-0,0000E00
348,29	-0,0000E00
348,67	-5,6529E00
349,05	-5,9958E00
349,44	-5,5788E00
349,82	-6,2085E00
350,20	-4,6851E00
350,59	-4,5664E00
350,97	-5,0367E00
351,35	-4,3286E00
351,73	-4,1580E00
352,12	-4,6597E00
352,50	-4,7464E00
352,88	-3,8539E00
353,26	-3,6779E00
353,65	-4,2726E00
354,03	-5,3145E00
354,41	-4,8945E00
354,79	-3,1551E00
355,17	-4,4623E00
355,56	-4,5652E00
355,94	-3,1166E00
356,32	-4,6304E00
356,70	-4,1803E00
357,08	-3,2465E00
357,47	-3,7592E00
357,85	-4,8808E00
358,23	-4,5470E00
358,61	-4,3048E00
358,99	-5,2819E00
359,38	-4,7844E00
359,76	-5,1476E00
360,14	-5,8640E00
360,52	-4,2058E00
360,90	-3,9453E00
361,28	-4,5796E00
361,66	-4,4691E00
362,05	-3,5112E00
362,43	-3,7630E00
362,81	-5,4988E00
363,19	-4,1225E00
363,57	-4,4248E00
363,95	-3,7437E00
364,33	-4,8249E00
364,71	-3,1809E00
365,10	-4,1697E00
365,48	-5,7902E00
365,86	-5,1557E00
366,24	-4,6279E00
366,62	-3,5528E00
367,00	-4,8673E00
367,38	-3,4464E00
367,76	-3,9146E00
368,14	-4,6471E00
368,52	-4,3165E00
368,90	-3,4066E00
369,28	-3,7484E00
369,66	-4,1042E00
370,04	-4,8699E00
370,42	-4,5770E00
370,81	-4,3439E00
371,19	-4,0528E00
371,57	-5,0890E00
371,95	-4,4549E00
372,33	-3,2804E00
372,71	-4,8626E00
373,09	-5,1533E00
373,47	-3,2308E00
373,85	-3,6390E00
374,23	-4,1421E00
374,61	-4,4532E00
374,99	-4,3067E00
375,37	-3,0445E00
375,75	-4,3523E00
376,13	-3,2783E00
376,51	-3,8224E00
376,88	-3,6792E00
377,26	-3,6209E00
377,64	-4,1108E00
378,02	-3,3640E00
378,40	-3,4285E00
378,78	-3,8704E00
379,16	-3,9751E00
379,54	-3,4000E00
379,92	-3,3775E00
380,30	-3,5947E00
380,68	-2,9129E00
381,06	-3,8339E00
381,44	-3,4691E00
381,82	-3,5281E00
